3456,5/31/10,20,0.07,125,2333.68,George Carreira,MA,East,Training - Javascript,1,0.44
14119,5/31/10,24,0.06,125,2830.53,Troy Sayre,Pennsylvania,East,Training - SQL,1,0.46
14119,5/31/10,35,0.04,150,5058.82,Troy Sayre,Pennsylvania,East,Consulting - Market Research,1,0.53
14119,5/31/10,31,0.05,150,4433.99,Troy Sayre,Pennsylvania,East,Consulting - Market Research,1,0.66
41476,5/31/10,48,0.07,140,6272.93,Mark Nockton,Pennsylvania,East,Development - Database,1,0.63
769,6/1/10,37,0.02,150,5459.44,Roy Flanagan,Indiana,Central,Consulting - Strategy,1,0.66
4033,6/1/10,21,0.03,200,4089.31,Bill Engle,New Jersey,East,Development - Big Data,1,0.74
4033,6/1/10,38,0,125,4767.85,Bill Engle,Maine,East,Training - Tableau,1,0.54
31330,6/1/10,2,0.04,120,231.27,Paul Grace,North Carolina,South,Development - Business Logic,1,0.5
31330,6/1/10,38,0.02,200,7475.99,Paul Grace,North Carolina,South,Development - Big Data,1,0.65
898,6/2/10,40,0.03,150,5842.02,Sanjit Grace,Maryland,East,Consulting - Business Model,1,0.7
898,6/2/10,26,0.04,125,3131.8,Sanjit Grace,Maryland,East,Training - Javascript,1,0.58
12196,6/2/10,32,0.04,150,4625.43,Tracy Raglin,Florida,South,Consulting - Strategy,1,0.7
12196,6/2/10,25,0.07,200,4667.59,Tracy Raglin,Florida,South,Development - Big Data,1,0.71
21447,6/3/10,15,0.02,140,2065.84,Sean Thornton,Wisconsin,Central,Development - Front End Web,1,0.64
29572,6/3/10,18,0.1,125,2032.71,Sally Price,Ohio,East,Training - Javascript,1,0.46
53863,6/3/10,46,0.02,200,9050.33,Christina Rozendal,Iowa,Central,Development - Big Data,1,0.66
57125,6/3/10,19,0,160,3051.58,Raymond O'Donnell,Washington,West,Development - Java,1,0.61
57125,6/3/10,31,0.08,160,4580.58,Raymond O'Donnell,Washington,West,Development - Java,1,0.72
6916,6/4/10,40,0.08,200,7388.21,Andrew Calhoun,Illinois,Central,Development - Big Data,1,0.67
26947,6/4/10,4,0.01,125,496.9,Bruce Schmidt,Utah,West,Training - Javascript,1,0.43
35201,6/4/10,18,0.03,150,2629.04,Brad Fisher,New Hampshire,East,Consulting - Business Model,1,0.5
49218,6/4/10,21,0.09,160,3069.32,Ann Chapman,Utah,West,Development - Java,1,0.68
8960,6/5/10,46,0.07,150,6441.76,Christine Edelman,Texas,Central,Consulting - Business Model,1,0.7
8960,6/5/10,15,0.01,150,2236.09,Christine Edelman,Texas,Central,Consulting - Market Research,1,0.65
