26305,12/2/10,50,0.07,160,7502.03,Max Waldorf,Pennsylvania,East,Development - Java,1,0.64
26305,12/2/10,13,0.01,125,1622.16,Max Waldorf,Pennsylvania,East,Training - Javascript,1,0.44
35042,12/2/10,23,0.06,150,3270.04,Michael Olson,Wisconsin,Central,Consulting - Business Model,1,0.61
38406,12/2/10,12,0.01,125,1497.38,Denny Voltz,California,West,Training - Tableau,1,0.58
19139,12/3/10,15,0.01,110,1647.16,Helen Kimmel,Maryland,East,Development - Python,1,0.54
25350,12/3/10,30,0,170,5142.65,Troy Sayre,Florida,South,Development - .Net,1,0.58
25350,12/3/10,23,0.06,120,2616.1,Troy Sayre,Florida,South,Development - Business Logic,1,0.41
41570,12/3/10,24,0.09,110,2422.49,Harold Rosenblatt,Indiana,Central,Development - Python,1,0.44
44390,12/3/10,32,0.03,125,3912.45,Noel Hamilton,Texas,Central,Training - SQL,1,0.43
55172,12/3/10,1,0,150,151.25,Katherine Sewall,Ohio,East,Consulting - Business Model,1,0.53
1825,12/4/10,22,0.03,120,2582.28,Aaron Matthias,New York,East,Development - Business Logic,1,0.48
3586,12/4/10,32,0.06,125,3791.54,Lena Wener,New York,East,Training - SQL,1,0.58
3586,12/4/10,31,0.05,125,3712.13,Lena Wener,New York,East,Training - SQL,1,0.46
27746,12/4/10,3,0.1,125,340.33,Jenna Nguyen,Oregon,West,Training - SQL,1,0.43
27746,12/4/10,42,0.07,110,4332.64,Jenna Nguyen,Oregon,West,Development - Python,1,0.48
27746,12/4/10,3,0.04,150,435.62,Jenna Nguyen,Pennsylvania,East,Consulting - Compensation,1,0.6
40800,12/4/10,41,0.05,110,4320.44,Jim Kriz,Pennsylvania,East,Development - Python,1,0.36
40800,12/4/10,18,0.06,110,1876.81,Jim Kriz,Indiana,Central,Development - PHP,1,0.52
58656,12/4/10,5,0,160,806.71,Doug Creighton,MO,Central,Development - Java,1,0.58
58656,12/4/10,3,0.09,125,344.11,Doug Creighton,MO,Central,Training - SQL,1,0.46
3783,12/5/10,11,0.01,150,1647.24,Jonathan Akin,North Carolina,South,Consulting - Business Model,1,0.55
3783,12/5/10,40,0.05,110,4215.16,Jonathan Akin,North Carolina,South,Development - Python,1,0.32
7746,12/5/10,1,0.06,110,104.27,Roger Tom,Idaho,West,Development - Python,1,0.39
18887,12/5/10,9,0,150,1361.36,Clay Polking,Illinois,Central,Consulting - Market Research,1,0.53
20036,12/5/10,28,0.03,125,3423.56,John Ashbrook,Arkansas,South,Training - Tableau,1,0.43
20036,12/5/10,21,0.03,150,3081.2,John Ashbrook,Arkansas,South,Consulting - Market Research,1,0.53
20036,12/5/10,25,0.1,170,3857.18,John Ashbrook,Alabama,South,Development - .Net,1,0.65
20036,12/5/10,44,0.03,150,6455.86,John Ashbrook,Alabama,South,Consulting - Business Model,1,0.67
36997,12/5/10,39,0,200,7865.62,Tim Trevino,Idaho,West,Development - Scala,1,0.72
44738,12/5/10,34,0.02,120,4032.04,Max Waldorf,Pennsylvania,East,Development - Business Logic,1,0.41
46177,12/5/10,13,0.07,160,1950.67,Rick O'Donnell,New Jersey,East,Development - Java,1,0.56
46177,12/5/10,33,0.01,125,4118.1,Rick O'Donnell,Connecticut,East,Training - SQL,1,0.53
46177,12/5/10,48,0.1,125,5445.43,Rick O'Donnell,Maine,East,Training - Javascript,1,0.54
54950,12/5/10,26,0.08,140,3376.97,Stephanie Bremer,Ohio,East,Development - Front End Web,1,0.5
54950,12/5/10,22,0.07,125,2579.01,Stephanie Bremer,Ohio,East,Training - Javascript,1,0.58
41123,12/6/10,27,0.04,110,2875.26,Frank Price,Utah,West,Development - Python,1,0.35
45733,12/6/10,39,0.07,160,5852.16,Maya Marie,Georgia,South,Development - Java,1,0.56
54564,12/6/10,27,0.04,150,3920.8,Brendan Bowman,California,West,Consulting - Market Research,1,0.53
