26503,4/21/11,12,0.01,125,1502.56,Thais Roper,Florida,South,Training - SQL,1,0.5
40454,4/21/11,43,0.1,120,4698.9,Cynthia Irving,Maryland,East,Development - Business Logic,1,0.48
52261,4/21/11,49,0.02,125,6073.46,Bruce Dunbar,Arizona,West,Training - Javascript,1,0.6
24486,4/22/11,3,0.03,150,441.67,Pete Collister,Oklahoma,Central,Consulting - Business Model,1,0.55
24486,4/22/11,14,0,120,1699.9,Pete Collister,Oklahoma,Central,Development - Business Logic,1,0.57
25863,4/22/11,18,0,150,2731.99,George Thompson,Texas,Central,Consulting - Market Research,1,0.59
33287,4/22/11,44,0,150,6678.19,Mike Lanier,Michigan,Central,Consulting - Strategy,1,0.53
39268,4/22/11,44,0.02,160,6980.93,Maureen Weiss,Pennsylvania,East,Development - Java,1,0.56
39268,4/22/11,45,0.1,140,5737.17,Maureen Weiss,Pennsylvania,East,Development - Database,1,0.64
43013,4/22/11,50,0.08,125,5818.12,Lauren Bern,New Mexico,West,Training - SQL,1,0.59
43013,4/22/11,43,0.08,200,8005.73,Lauren Bern,Colorado,West,Development - Big Data,1,0.74
6402,4/23/11,35,0.01,140,4908.59,Nathan Lee,Alabama,South,Development - Front End Web,1,0.49
29539,4/23/11,24,0.1,110,2404.21,Neil Lucas,Louisiana,South,Development - PHP,1,0.44
37826,4/23/11,45,0.03,110,4858.5,Amy Murray,Tennessee,South,Development - Python,1,0.39
38311,4/23/11,9,0.1,200,1639.23,Craig Blumstein,Utah,West,Development - Big Data,1,0.74
16710,4/24/11,47,0.09,150,6491.82,Alex Thompson,Maine,East,Consulting - Strategy,1,0.66
43398,4/24/11,10,0.07,125,1176.33,John Ashbrook,Arkansas,South,Training - Javascript,1,0.58
2947,4/25/11,8,0.05,110,845.97,Pete Collister,Oklahoma,Central,Development - Python,1,0.32
30626,4/25/11,23,0.1,120,2513.61,Nathan Lee,Alabama,South,Development - Business Logic,1,0.58
52611,4/25/11,11,0.09,140,1418.11,Cathy Kriz,Ohio,East,Development - Database,1,0.59
56162,4/25/11,30,0.09,125,3453.18,Julia Shagiari,California,West,Training - Development,1,0.6
59271,4/25/11,40,0.02,170,6743.45,Lynn Degenhardt,Virginia,South,Development - .Net,1,0.59
59271,4/25/11,23,0.02,110,2508.96,Lynn Degenhardt,Virginia,South,Development - Python,1,0.38
25697,4/26/11,46,0.02,150,6842.78,Joni Visinsky,Oklahoma,Central,Consulting - Business Model,1,0.53
10054,4/28/11,2,0.08,125,232.76,Helen Kimmel,Maryland,East,Training - SQL,1,0.64
10054,4/28/11,2,0.09,150,276.27,Helen Kimmel,Maryland,East,Consulting - Market Research,1,0.55
25479,4/28/11,3,0.04,150,437.18,Bill Rawles,New York,East,Consulting - Market Research,1,0.55
34694,4/28/11,11,0.04,125,1335.84,Elizabeth Hansen,New Jersey,East,Training - SQL,1,0.5
35238,4/28/11,27,0.1,150,3688.73,Jack Bradley,Mississippi,South,Consulting - Market Research,1,0.6
39008,4/28/11,28,0,125,3541.99,Nick Murdock,Florida,South,Training - Development,1,0.54
3750,4/29/11,12,0.04,110,1282.43,Aaron Matthias,New York,East,Development - Python,1,0.39
16674,4/29/11,49,0.09,170,7671.42,Robert Pistek,Maine,East,Development - .Net,1,0.59
16674,4/29/11,39,0.02,125,4834.93,Robert Pistek,Maine,East,Training - Development,1,0.46
17252,4/29/11,48,0.03,110,5183.17,Ivan Wooten,Texas,Central,Development - Python,1,0.35
17252,4/29/11,49,0.08,125,5702.74,Ivan Wooten,Texas,Central,Training - Javascript,1,0.58
26791,4/29/11,45,0.08,200,8379.54,Harold Rosenblatt,Indiana,Central,Development - Big Data,1,0.65
42727,4/29/11,11,0.01,125,1377.61,Saphhira Gannaway,South Carolina,South,Training - Development,1,0.5
42727,4/29/11,21,0.1,140,2677.81,Saphhira Gannaway,South Carolina,South,Development - Front End Web,1,0.64
513,4/30/11,33,0,125,4174.69,Arthur Howell,Ohio,East,Training - Development,1,0.46
2208,4/30/11,7,0.07,160,1054.15,Jack Bradley,Minnesota,Central,Development - Java,1,0.63
2208,4/30/11,41,0.09,150,5663.92,Jack Bradley,Minnesota,Central,Consulting - Compensation,1,0.65
18528,4/30/11,33,0.07,170,5280.15,Jas Jarboe,Ohio,East,Development - .Net,1,0.6
18528,4/30/11,22,0.03,110,2375.68,Jas Jarboe,Ohio,East,Development - Python,1,0.59
22850,4/30/11,4,0.08,150,558.65,Allen Applegate,California,West,Consulting - Business Model,1,0.66
38305,4/30/11,21,0.08,150,2932.91,Michael Adams,New York,East,Consulting - Market Research,1,0.5
2311,5/1/11,31,0.01,125,3882.56,Fred Overcash,Colorado,West,Training - SQL,1,0.5
6755,5/1/11,20,0.01,160,3206.24,Kelly Thomas,Texas,Central,Development - Java,1,0.58
7878,5/1/11,50,0.07,125,5882.66,Meg Norvell,MO,Central,Training - Tableau,1,0.46
7878,5/1/11,41,0.06,125,4875.65,Meg Norvell,MO,Central,Training - SQL,1,0.43
7878,5/1/11,42,0.03,140,5772.45,Meg Norvell,MO,Central,Development - Database,1,0.52
30848,5/1/11,13,0.09,125,1496.6,Speros Pisteka,California,West,Training - Javascript,1,0.46
42979,5/1/11,29,0.02,125,3595.38,Maxwell O'Connel,North Carolina,South,Training - Development,1,0.46
56834,5/1/11,22,0,150,3339.83,Darren Blumstein,Idaho,West,Consulting - Strategy,1,0.53
56834,5/1/11,33,0.09,110,3343.17,Darren Blumstein,Idaho,West,Development - Python,1,0.45
2978,5/2/11,34,0.01,150,5110.07,Alan Brumley,California,West,Consulting - Market Research,1,0.65
2978,5/2/11,36,0.09,110,3647.19,Alan Brumley,California,West,Development - PHP,1,0.35
2978,5/2/11,28,0.07,150,3953.25,Alan Brumley,Rhode Island,East,Consulting - Market Research,1,0.61
10695,5/2/11,39,0.1,150,5328.68,Deborah Braxton,Arkansas,South,Consulting - Market Research,1,0.53
32929,5/2/11,8,0.05,110,846.11,Liz Smith,Virginia,South,Development - PHP,1,0.32
32929,5/2/11,13,0.09,200,2394.62,Liz Smith,Virginia,South,Development - Big Data,1,0.63
42725,5/2/11,18,0.04,200,3497.8,Frank Catlett,Utah,West,Development - Big Data,1,0.65
5696,5/3/11,4,0.02,160,634.8,Theresa Dickinson,Florida,South,Development - Java,1,0.72
5696,5/3/11,40,0.1,160,5829.82,Theresa Dickinson,Florida,South,Development - Java,1,0.67
5696,5/3/11,31,0.09,150,4282.79,Theresa Dickinson,Florida,South,Consulting - Business Model,1,0.66
33925,5/3/11,47,0.03,110,5075.68,Catherine House,Oregon,West,Development - Python,1,0.39
35584,5/3/11,15,0.08,200,2793.45,Joel McMath,Nebraska,Central,Development - Big Data,1,0.69
