32803,12/16/11,22,0.06,110,2315.22,James Knutson,Texas,Central,Development - PHP,1,0.36
47079,12/16/11,34,0.07,125,4022.74,Ed Yedwab,Arkansas,South,Training - Javascript,1,0.6
50688,12/16/11,50,0.08,140,6554.44,Joy O'Briant,Illinois,Central,Development - Front End Web,1,0.5
51201,12/16/11,42,0.04,160,6565.84,Jonathan Akin,North Carolina,South,Development - Java,1,0.58
24966,12/17/11,34,0,200,6921.01,Deborah Braxton,Arkansas,South,Development - Big Data,1,0.75
30081,12/17/11,26,0.05,160,4022.33,Denise Sievert,Arkansas,South,Development - Java,1,0.68
39617,12/17/11,33,0.08,125,3862.53,Bradley Fjeld,California,West,Training - SQL,1,0.54
39617,12/17/11,28,0.02,120,3351.4,Bradley Fjeld,California,West,Development - Business Logic,1,0.42
41349,12/17/11,44,0,160,7165.28,Jennifer Haines,California,West,Development - Java,1,0.67
41349,12/17/11,4,0.08,125,468.19,Jennifer Haines,California,West,Training - SQL,1,0.44
41349,12/17/11,39,0.07,200,7383.09,Jennifer Haines,California,West,Development - Big Data,1,0.78
47717,12/17/11,35,0.04,200,6839.58,Andy Nguyen,Tennessee,South,Development - Scala,1,0.66
50854,12/17/11,27,0.07,160,4089.09,Dan Ashbrook,Texas,Central,Development - Java,1,0.56
50854,12/17/11,12,0.09,150,1667.15,Dan Ashbrook,Texas,Central,Consulting - Strategy,1,0.66
50854,12/17/11,42,0.06,140,5625.56,Dan Ashbrook,Texas,Central,Development - Front End Web,1,0.49
51463,12/17/11,4,0.01,110,443.35,Liz Vernon,New York,East,Development - Python,1,0.53
51463,12/17/11,7,0.01,150,1058,Liz Vernon,New York,East,Consulting - Market Research,1,0.59
21894,12/18/11,6,0.1,110,604.59,Katrina Baird,MO,Central,Development - Python,1,0.59
25061,12/18/11,20,0.1,110,2015.28,Noah Pak,Texas,Central,Development - Python,1,0.54
25378,12/18/11,48,0.09,150,6668.76,Tim Swindell,California,West,Consulting - Market Research,1,0.5
31878,12/18/11,14,0.04,110,1504.75,Lisa Cazamias,New Mexico,West,Development - Python,1,0.59
31878,12/18/11,42,0.01,150,6348.14,Lisa Cazamias,New Mexico,West,Consulting - Market Research,1,0.55
41991,12/18/11,36,0.06,125,4305.38,Philip Sorensen,Indiana,Central,Training - Development,1,0.58
41991,12/18/11,35,0,125,4452.96,Philip Sorensen,Indiana,Central,Training - SQL,1,0.54
41991,12/18/11,18,0.06,125,2152.69,Philip Sorensen,Indiana,Central,Training - SQL,1,0.58
42082,12/18/11,15,0.03,110,1629.02,Kean French,Ohio,East,Development - Python,1,0.39
50657,12/18/11,40,0.01,160,6448.91,Aleksandra Trafton,Virginia,South,Development - Java,1,0.68
50657,12/18/11,16,0.1,110,1612.23,Aleksandra Trafton,Virginia,South,Development - Python,1,0.53
50657,12/18/11,49,0.01,125,6171.81,Aleksandra Trafton,Virginia,South,Training - Javascript,1,0.44
54533,12/18/11,21,0.03,160,3317.28,Marc Ludwig,MA,East,Development - Java,1,0.58
59911,12/18/11,1,0.1,110,100.76,Arianne Norris,Tennessee,South,Development - Python,1,0.59
19040,12/19/11,10,0.06,120,1148.13,Adam Phonely,California,West,Development - Business Logic,1,0.48
32450,12/19/11,37,0.1,125,4236.78,Barry Williamson,Maryland,East,Training - Javascript,1,0.58
56032,12/19/11,31,0.1,150,4259.68,Harold McCarthy,South Carolina,South,Consulting - Strategy,1,0.6
56032,12/19/11,25,0.03,125,3085.34,Harold McCarthy,South Carolina,South,Training - Javascript,1,0.5
12320,12/20/11,35,0.05,125,4230.52,Tracy Miller,Vermont,East,Training - Javascript,1,0.54
18562,12/20/11,41,0.1,110,4131.53,Noel Hamilton,New Hampshire,East,Development - Python,1,0.39
38528,12/20/11,10,0.07,200,1893.24,Russell Redmond,Florida,South,Development - Scala,1,0.75
38528,12/20/11,36,0.07,150,5111.74,Russell Redmond,Nebraska,Central,Consulting - Market Research,1,0.59
42692,12/20/11,41,0.08,110,4223.35,Scott Magee,Minnesota,Central,Development - Python,1,0.35
42692,12/20/11,42,0.03,110,4561.48,Scott Magee,Minnesota,Central,Development - Python,1,0.39
48515,12/20/11,47,0.01,110,5209.76,Barry Williamson,Maryland,East,Development - Python,1,0.52
52327,12/20/11,27,0.1,150,3710.14,Patrick Ellison,Wisconsin,Central,Consulting - Business Model,1,0.65
52327,12/20/11,5,0.1,110,503.85,Patrick Ellison,Wisconsin,Central,Development - Python,1,0.45
3525,12/21/11,38,0,120,4641.6,Bryan Kargatis,California,West,Development - Business Logic,1,0.63
7077,12/21/11,14,0.04,170,2325.69,Georgia Flathmann,Utah,West,Development - .Net,1,0.65
15009,12/21/11,46,0.09,120,5113.09,Erica Mitchell,New Jersey,East,Development - Business Logic,1,0.44
15009,12/21/11,28,0.08,110,2884.31,Erica Mitchell,MA,East,Development - PHP,1,0.47
22950,12/21/11,29,0.1,200,5313.41,Mike Pak,Texas,Central,Development - Big Data,1,0.71
51203,12/21/11,49,0.08,125,5735.84,Eleni Foulston,MA,East,Training - Javascript,1,0.5
4773,12/22/11,48,0.07,125,5679.99,Liz Vernon,Ohio,East,Training - Javascript,1,0.54
4773,12/22/11,26,0.06,110,2736.58,Liz Vernon,Maine,East,Development - PHP,1,0.55
19616,12/22/11,3,0,120,366.45,Katherine Sewall,Ohio,East,Development - Business Logic,1,0.41
19616,12/22/11,42,0.06,120,4822.5,Katherine Sewall,Ohio,East,Development - Business Logic,1,0.53
26658,12/22/11,17,0.05,160,2630.3,Tom Skaria,New Hampshire,East,Development - Java,1,0.56
6148,12/24/11,50,0.05,125,6044.19,Mathew McNair,New York,East,Training - SQL,1,0.43
6148,12/24/11,18,0.05,125,2175.91,Mathew McNair,New York,East,Training - SQL,1,0.64
10243,12/24/11,12,0.07,160,1817.69,Patrick Garza,Alabama,South,Development - Java,1,0.63
12289,12/24/11,25,0.04,150,3664.69,Brendan Gockenbach,Illinois,Central,Consulting - Strategy,1,0.66
12806,12/24/11,20,0,110,2239.53,Sonia Kane,Kansas,Central,Development - PHP,1,0.53
14852,12/24/11,9,0.03,160,1421.9,Angele Gayman,Kansas,Central,Development - Java,1,0.61
52833,12/24/11,8,0.02,200,1596.18,Todd Hood,Ohio,East,Development - Big Data,1,0.72
11687,12/25/11,26,0.04,110,2795.01,Dean Barcio,New Hampshire,East,Development - Python,1,0.59
20737,12/25/11,10,0.08,125,1170.69,Aaron Williams,New Hampshire,East,Training - Tableau,1,0.58
20737,12/25/11,15,0.1,125,1717.87,Aaron Williams,New Jersey,East,Training - Javascript,1,0.58
36356,12/25/11,45,0.01,125,5668.96,Christy Blume,California,West,Training - Development,1,0.64
36356,12/25/11,33,0.08,200,6181.26,Christy Blume,California,West,Development - Scala,1,0.74
56423,12/25/11,41,0,200,8347.55,Dennis Chand,North Carolina,South,Development - Scala,1,0.74
56423,12/25/11,4,0.04,200,781.82,Dennis Chand,North Carolina,South,Development - Big Data,1,0.71
454,12/26/11,42,0.09,140,5447.22,Darrin Cousins,Pennsylvania,East,Development - Database,1,0.58
45506,12/26/11,3,0.03,150,444.37,Neil Lucas,Louisiana,South,Consulting - Market Research,1,0.65
10820,12/27/11,49,0.04,120,5746.66,Cyma Huthwaite,Washington,West,Development - Business Logic,1,0.48
10820,12/27/11,33,0.06,140,4421.16,Cyma Huthwaite,Washington,West,Development - Database,1,0.62
37861,12/28/11,32,0.09,110,3261.08,Patrick Brooks,Georgia,South,Development - Python,1,0.38
24422,12/29/11,20,0.06,125,2392.52,Craig Donatelli,Maine,East,Training - Javascript,1,0.46
37792,12/29/11,14,0.09,120,1556.46,Eleni Foulston,New Jersey,East,Development - Business Logic,1,0.63
37792,12/29/11,49,0.01,200,9877.55,Eleni Foulston,MA,East,Development - Scala,1,0.78
39585,12/29/11,32,0.01,125,4031.65,Max Ducich,Montana,West,Training - SQL,1,0.43
46662,12/29/11,8,0.07,110,833.21,Aaron Williams,California,West,Development - Python,1,0.53
46662,12/29/11,33,0.01,120,3991.34,Aaron Williams,California,West,Development - Business Logic,1,0.44
46662,12/29/11,48,0.1,150,6597.25,Aaron Williams,California,West,Consulting - Market Research,1,0.61
16805,12/30/11,29,0.08,160,4346.15,Alice Page,Utah,West,Development - Java,1,0.56
16805,12/30/11,26,0.04,110,2795.35,Alice Page,Utah,West,Development - Python,1,0.53
18534,12/30/11,36,0.1,150,4948.06,Tracy Miller,Maine,East,Consulting - Business Model,1,0.65
22051,12/30/11,39,0.01,110,4324.05,Michael Carlisle,Florida,South,Development - Python,1,0.54
29666,12/30/11,44,0.08,150,6182.02,Dave Blackwell,Vermont,East,Consulting - Business Model,1,0.59
29666,12/30/11,29,0.09,110,2955.5,Dave Blackwell,New Hampshire,East,Development - Python,1,0.35
57959,12/30/11,40,0.04,140,5473.41,Sally Knudson,Iowa,Central,Development - Database,1,0.52
57959,12/30/11,48,0.08,150,6744.02,Sally Knudson,Iowa,Central,Consulting - Business Model,1,0.53
58626,12/30/11,23,0.05,125,2780.74,Henry Katz,Illinois,Central,Training - Development,1,0.5
58626,12/30/11,21,0.07,125,2485.48,Henry Katz,Illinois,Central,Training - Development,1,0.46
58626,12/30/11,18,0.04,150,2638.96,Henry Katz,Illinois,Central,Consulting - Business Model,1,0.65
3271,12/31/11,45,0.07,150,6391.4,Joni Visinsky,Oklahoma,Central,Consulting - Strategy,1,0.53
3271,12/31/11,18,0.06,110,1894.97,Joni Visinsky,Oklahoma,Central,Development - Python,1,0.52
5607,12/31/11,8,0,150,1221.77,Michelle Chapman,Illinois,Central,Consulting - Market Research,1,0.53
27015,12/31/11,24,0.03,170,4029.41,Maria Wilson,MO,Central,Development - .Net,1,0.58
27137,12/31/11,2,0.02,150,299.33,Alyssa Sink,MA,East,Consulting - Market Research,1,0.55
37543,12/31/11,6,0.01,120,725.73,Ed Yedwab,Arizona,West,Development - Business Logic,1,0.51
51648,1/1/12,45,0.03,150,6666.46,Roy Peterman,Kansas,Central,Consulting - Business Model,1,0.62
51648,1/1/12,50,0.08,110,5151.93,Roy Peterman,Kansas,Central,Development - Python,1,0.45
